Facility_Name,Facility_Type,Latitude,Longitude,Data_Sources,Confidence_Score,OSM_ID,Operator
Kpeve New Town Health Center,Clinic,6.6781445,0.3142734,"OSM,HDX,healthsites",0.81,6235565286,
Kpongka Health Centre,Clinic,7.7500442,0.4515143,"OSM,HDX,healthsites",0.81,8645215644,
Kpongu Health Center,Clinic,9.9928674,-2.5166887,"OSM,HDX",0.67,13531376437,
Kumfia Healthcare,Clinic,7.779132,-1.2251245,"OSM,HDX,healthsites",0.81,7189911885,
Kumfia Healthcare,Clinic,7.7794723,-1.2247689,"OSM,HDX,healthsites",0.81,7189965785,
Kunsu chip compound,Clinic,8.1468817,-1.512622,"OSM,HDX,healthsites",0.81,7200605487,
Kwabeng Health Center and Maternity,Clinic,6.3213666,-0.5931871,OSM,0.53,585378085,
Kwamikrom Health Centre,Clinic,7.2963697,0.3308271,"OSM,HDX,healthsites",0.81,8605895900,
Kwapraw CHP,Clinic,5.1235877,-1.2978729,"OSM,HDX,healthsites",0.93,7312927785,Government of Ghana
La Medicare Ltd,Clinic,5.5577702,-0.1555304,"OSM,HDX,healthsites",0.81,6897763704,
Larabanga Health Clinic,Clinic,9.2138807,-1.8568477,"OSM,HDX,healthsites",0.81,7401843038,
Layfa Clinic,Clinic,5.5815693,-0.1973069,"OSM,HDX,healthsites",0.93,6975166245,private_profit
Life Health Care,Clinic,5.6385411,-0.2415966,"OSM,HDX,healthsites",0.81,7335482236,
Lifebridge Physio Clinic,Clinic,5.5568986,-0.1784063,"OSM,HDX,healthsites",0.81,4278047642,
Lifeview Medical Laboratory and Ultra Scan centre,Clinic,5.5916186,-0.2045513,"OSM,HDX,healthsites",0.93,7018299938,private_profit
Linfam Medical Centre,Clinic,4.9384975,-2.3514722,"OSM,HDX,healthsites",0.81,7742977686,
Loggu Clinic,Clinic,9.9027218,-2.3530188,OSM,0.53,1360879190,
Lucky Herbal Center,Clinic,5.1346126,-1.27704,"OSM,HDX,healthsites",0.82,6588780338,
MMA LUCIA'S CLINIC MATERNITY HOME (SISTER VIRGIN),Clinic,9.0675932,-1.8080444,"OSM,HDX,healthsites",0.81,12484241401,
MMA LUCIA'S CLINIC/ MATERNITY HOME ( SISTER VIRGIN),Clinic,9.0674564,-1.8080524,"OSM,HDX,healthsites",0.81,12484241301,
MMC Polyclinic,Clinic,5.6120216,-0.1938669,"OSM,HDX,healthsites",0.81,10891514522,
Maakro Clinic,Clinic,6.6988856,-1.7297992,"OSM,HDX,healthsites",0.81,12095446863,
Mac Hill Special Clinic,Clinic,6.6732582,-1.6311486,"OSM,HDX,healthsites",0.81,11289878440,
Madina Polyclinic,Clinic,5.6675801,-0.1652291,OSM,0.53,358871238,
Magazine Clinic,Clinic,6.6932749,-1.6357116,"OSM,HDX",0.67,13291520292,
Maldey Medical Centre,Clinic,5.6269273,-0.0183597,OSM,0.53,788512791,
Manchala chip co,Clinic,8.1697297,-1.8943225,"OSM,HDX,healthsites",0.81,7201326687,
Mansie Chips Compound,Clinic,7.9883297,-1.9282994,OSM,0.53,772687830,
Mansion chips compound,Clinic,7.1176474,-1.9861942,"OSM,HDX,healthsites",0.81,7257493786,
Marie Stopes,Clinic,5.5771803,-0.2137475,"OSM,HDX,healthsites",0.83,8112000302,
Maryland Clinic,Clinic,6.18275,-0.472341,"OSM,HDX,healthsites",0.81,7804758861,
Massakrom CHPS,Clinic,6.9216504,-3.1660639,OSM,0.53,13626146115,
Medcare Plus Clinic,Clinic,5.7130107,-0.2057906,"OSM,HDX,healthsites",0.81,10246620499,
Medical & Dental Clini6,Clinic,5.6264187,-0.1537796,"OSM,HDX,healthsites",0.81,6882941356,
Medical & Dental Council Ghana,Clinic,5.5523517,-0.2112043,"OSM,HDX,healthsites",0.82,4429993095,
Medlab,Clinic,5.6015884,-0.1928943,"OSM,HDX,healthsites",0.82,1827548153,
Medline,Clinic,5.6453133,-0.2475544,"OSM,HDX,healthsites",0.81,7526173959,
Mikado Herbal Clinic,Clinic,5.5483425,-0.4051596,"OSM,HDX",0.67,10775480368,
Mini Clinic,Clinic,5.6674754,-0.1856644,"OSM,HDX,healthsites",0.81,7187310367,
Mmaa Baasa CHPS Compound,Clinic,5.6520981,-1.5721956,"OSM,HDX,healthsites",0.92,10242436394,Ghana Health Service
Moore Health Centre,Clinic,5.1364522,-1.1991666,"OSM,HDX,healthsites",0.81,8032639993,
Moree Health Centre,Clinic,5.1415989,-1.1937171,"OSM,HDX,healthsites",0.81,8770201743,
Mw,Clinic,7.2206418,-2.6417699,"OSM,HDX,healthsites",0.81,7214156287,
Naboro Health Centre,Clinic,10.9323625,-0.9784818,"OSM,HDX",0.67,13506840901,
Nachanta CHPS Compound,Clinic,10.0090085,-2.5555843,OSM,0.63,441141152,Ghana Health Service
Nakite CHPS,Clinic,6.6257935,-2.7639025,OSM,0.53,688170091,
Namaata Adam Clinic,Clinic,5.6727113,-0.1461336,"OSM,HDX,healthsites",0.81,11257481222,
Namolgo Clinic,Clinic,10.7373492,-0.7213148,"OSM,HDX,healthsites",0.81,7086685099,
Namoo Clinic,Clinic,10.9686297,-0.8477577,OSM,0.53,435648923,
Narkwa Polyclinic,Clinic,5.2076954,-0.9392389,"OSM,HDX",0.77,12705442346,government
Narkwa polyclnic,Clinic,5.2075364,-0.9394521,OSM,0.63,1372132320,government
Nat Herbal Clinic,Clinic,6.6342427,-0.7403711,"OSM,HDX,healthsites",0.92,4534020092,Tr Dr Sampson Nartey
Nature Health Care Center,Clinic,5.3144182,-1.9905213,"OSM,HDX,healthsites",0.81,5501856321,
New Cross Clinic and Medical,Clinic,5.5823822,-0.1992897,"OSM,HDX,healthsites",0.93,6958422969,private_profit
New Crystal Hospital,Clinic,5.6902728,-0.0343304,"OSM,HDX,healthsites",0.81,4286159096,
New Life Homeopathic Clinic,Clinic,5.5552272,-0.2670428,OSM,0.53,1461318436,
Newlands Medical Centre,Clinic,6.0824943,-0.2753886,"OSM,HDX,healthsites",0.82,5776863853,
Ngyiresi CHPS Compound,Clinic,5.3511022,-0.8436953,"OSM,HDX,healthsites",0.81,4333788620,
Nima Goverment Clinic,Clinic,5.5775704,-0.200014,OSM,0.53,381731531,
Nkaseim CHPS Compound,Clinic,6.85962,-2.451372,OSM,0.53,788341975,
Nkwaeso Health Center,Clinic,7.5504484,-1.9899652,"OSM,HDX,healthsites",0.81,6698245380,
Nkwaeso Health Center,Clinic,7.6304082,-1.86511,"OSM,HDX,healthsites",0.81,6716171063,
Nkwankwaa Health Centre,Clinic,7.2179158,-1.79409,"OSM,HDX,healthsites",0.92,10035040421,Ghana Health Service
Nkyenkyemam CHPS Compound,Clinic,7.4817648,-2.7851598,"OSM,HDX,healthsites",0.81,7247675185,
Nogokpo CHPS Compound,Clinic,6.0922432,1.0746767,"OSM,HDX,healthsites",0.81,9966511742,
Nsowakrom CHPS Compound,Clinic,6.7743332,-3.1318173,OSM,0.53,675016361,
Nsuakyire Community Clinic,Clinic,5.3692264,-0.5845995,"OSM,HDX,healthsites",0.92,7383192362,Government
Nsuta Polyclinic,Clinic,7.0083969,-1.3816722,"OSM,HDX,healthsites",0.91,8282194277,government
Nurse's quarters,Clinic,9.2139947,-1.8563603,"OSM,HDX,healthsites",0.81,5551059075,
Nwawasua Chips compound,Clinic,7.2923522,-2.4031177,"OSM,HDX,healthsites",0.81,7244407587,
Nyariga Clinic,Clinic,10.8476332,-0.8823355,OSM,0.53,732030337,
Nyimbali CHPS,Clinic,10.1636732,-2.6072024,OSM,0.53,1272567762,
Oak Tree Medical Services,Clinic,5.115063,-1.2748188,"OSM,HDX,healthsites",0.81,5588701518,
Obanda CHPS Compound,Clinic,7.9431833,0.5106067,"OSM,HDX,healthsites",0.81,8645168477,
Oblogo Health Centre,Clinic,5.5581729,-0.3064533,OSM,0.53,625801430,
Odorna Medical Center,Clinic,5.5590844,-0.2156089,"OSM,HDX,healthsites",0.82,1405374124,
Odumkyere Darmang Health Centre,Clinic,5.8688274,-0.5422364,OSM,0.63,1444838898,Ghana Health Service
Okanta Clinic,Clinic,5.6868756,-0.0399833,"OSM,HDX,healthsites",0.81,4286173989,
Okra Kwadwo Health Centre,Clinic,6.1089919,-0.1057473,OSM,0.63,1361738583,Ghana Health Service
Oman Clinic,Clinic,6.0978372,-0.2608407,"OSM,HDX,healthsites",0.81,6257562446,
Omari Medical Centre,Clinic,5.7722671,-0.0050862,"OSM,HDX,healthsites",0.82,6095208031,
Opmann Clinic,Clinic,5.6081001,-0.2420194,"OSM,HDX,healthsites",0.81,5199759903,
Opoku Clinic,Clinic,7.3438349,-2.3286517,"OSM,HDX,healthsites",0.81,5308402796,
Our Lady Of Fatima Clinic,Clinic,5.0224287,-2.7268847,OSM,0.53,469045230,
Our Lady of Faith Clinic,Clinic,4.9278743,-1.7689029,"OSM,HDX,healthsites",0.81,6319495675,
PPAG Cape Coast Clinic,Clinic,5.1357195,-1.2769047,"OSM,HDX,healthsites",0.81,12072122443,
PPAG Suame Clinic,Clinic,6.7179979,-1.6369393,OSM,0.53,642767102,
Pafo Nkwanta CHPS Compound,Clinic,6.5106386,-2.4339787,"OSM,HDX,healthsites",0.81,7208234895,
Patbrenda Clinic & Laboratory,Clinic,6.1070286,-0.2476782,"OSM,HDX,healthsites",0.81,6388042484,
Peace Be Clinic,Clinic,5.6846467,-0.1451753,OSM,0.53,1339925672,
Penbrose Clinic,Clinic,5.6482781,-0.2283482,"OSM,HDX,healthsites",0.81,7693042673,
Pentecost Clinic,Clinic,8.4934042,0.3041947,"OSM,HDX,healthsites",0.83,7317116285,
Peposo CHPS,Clinic,5.3309311,-2.1456792,"OSM,HDX,healthsites",0.81,5656310164,
Poase Cement Health Centre,Clinic,7.6507641,0.5198688,"OSM,HDX,healthsites",0.81,8635722275,
Police Clinic,Clinic,5.59368458292931,-0.178396612876213,healthsites,0.55,3272638988,
Polyclinic,Clinic,5.6128857,-0.0889658,"OSM,HDX,healthsites",0.81,5705985321,
Pong-Tamale CHPS Clinic,Clinic,9.6806869,-0.8300194,"OSM,HDX,healthsites",0.81,2521014504,
Ponyentanga Clinic,Clinic,9.8659241,-2.4637125,OSM,0.53,786552200,
Port Medical Centre,Clinic,5.6426385,0.0014169,"OSM,HDX,healthsites",0.81,5868518756,
Presby Clinic,Clinic,10.8067191,-0.8558678,OSM,0.53,731987365,
Presbyterian Health Service Enchi,Clinic,5.808526,-2.8342435,"OSM,HDX,healthsites",0.81,8172267752,
Prestea CHPS,Clinic,5.4378607,-2.1439981,"OSM,HDX,healthsites",0.81,5656359424,
Pro-Life Medical Center,Clinic,5.5851472,-0.1312636,"OSM,HDX,healthsites",0.81,6577751037,
Prolife Chinese Acupuncture Clinic,Clinic,5.6601658,-0.1517444,"OSM,HDX,healthsites",0.81,5210337471,
Providence Health Center,Clinic,6.7984821,-2.5146358,OSM,0.53,745357423,
Providence Medical Centre,Clinic,6.0784731,-0.2713897,"OSM,HDX,healthsites",0.81,5776863753,
Pusupu Health Centre,Clinic,8.0520364,0.4905789,"OSM,HDX,healthsites",0.81,8635741605,
Quality Care,Clinic,5.6377095,-0.1619128,"OSM,HDX,healthsites",0.81,5726303123,
Quantum Medical Centre and Eye Clinic,Clinic,5.5674737,-0.2573862,"OSM,HDX,healthsites",0.83,6261963935,
Queensville West Medical Diagnostic,Clinic,4.9387659,-2.3513415,"OSM,HDX,healthsites",0.81,7742977685,
Rabbito Clinic,Clinic,4.8976961,-1.7639354,"OSM,HDX,healthsites",0.81,3783842540,
Rabito Clinic,Clinic,10.0742319,-2.5097067,"OSM,HDX,healthsites",0.81,8667760640,
Rabito Clinic,Clinic,6.092113,-0.2595764,OSM,0.53,615856823,
Rabito Clinic,Clinic,5.5656513,-0.1800662,OSM,0.53,882483445,
Ramona Clinic,Clinic,5.5609961,-0.1824485,"OSM,HDX,healthsites",0.81,2644149766,
Rehabilitation Center,Clinic,5.7195382,-0.1871673,OSM,0.53,1424844495,
Reproductive Health Centre,Clinic,6.1008684,1.1481731,OSM,0.53,360070122,
Richard Fowler Catholic Clinic,Clinic,6.4679724,-1.4723001,OSM,0.53,1084319418,
Rinat Clinic,Clinic,5.6518739,-0.1312267,"OSM,HDX,healthsites",0.82,5210311621,
Roman Trust Clinic,Clinic,5.5049824,-0.4570707,"OSM,HDX,healthsites",0.81,8007051526,
Royal Medical Agency Clinic,Clinic,6.6991235,-1.6131289,"OSM,HDX,healthsites",0.81,10695797026,
Royal Star Clinic and Diagnostic Center,Clinic,5.5904306,-0.2038729,"OSM,HDX,healthsites",0.93,6970189706,private_profit
SIC Bob Freeman Clinic,Clinic,5.5543241,-0.208527,"OSM,HDX,healthsites",0.81,5150562248,
Safeline Medical Laboratory,Clinic,6.0939689,-0.2588954,"OSM,HDX,healthsites",0.81,6428842015,
Sahara Herbal clinic,Clinic,5.2569192,-1.0219939,"OSM,HDX,healthsites",0.81,13190921823,
Salgyin Medical Center,Clinic,5.1395712,-1.2818985,"OSM,HDX,healthsites",0.81,6511801866,
Saltpond district Hospital,Clinic,5.2045994,-1.056271,OSM,0.63,1392396016,Ghana Health Service
Samsam Community Clinic,Clinic,5.7775789,-0.3002303,"OSM,HDX,healthsites",0.81,6325471516,
Sanford Internal Clinic,Clinic,5.3390201,-0.9139165,"OSM,HDX,healthsites",0.81,4615061889,
Sanford clinic,Clinic,5.1131333,-1.2412593,"OSM,HDX,healthsites",0.81,6573955391,
Sankpala Health Center,Clinic,9.2645308,-1.004649,OSM,0.53,544628502,
Save the Nation's Sight Clinic,Clinic,5.6584216,-0.155802,"OSM,HDX,healthsites",0.81,7127853157,
Saviefe Agorkpo R.C.H Clinic,Clinic,6.7804754,0.4118171,"OSM,HDX,healthsites",0.81,8583271258,
School Clinic,Clinic,6.6616938,-1.6441001,OSM,0.53,617589049,
School Clinic,Clinic,5.9697837,-0.9931264,OSM,0.53,631749687,
School Infirmary,Clinic,5.1167955,-1.2500586,"OSM,HDX,healthsites",0.81,11605780348,
Sefwi Bekwai Clinic,Clinic,6.1875299,-2.3258881,OSM,0.63,803159886,Ghana Health Service
Shalina,Clinic,5.5660003,-0.2103476,"OSM,HDX,healthsites",0.81,7810005711,
Sheif Deen Herbal Clinic,Clinic,9.3906889,-0.8163696,"OSM,HDX,healthsites",0.81,12081227544,
Shia Health Centre,Clinic,6.7944594,0.5618647,"OSM,HDX,healthsites",0.81,8564379322,
Sibi Central CHPS Compound,Clinic,8.6114246,0.2313459,"OSM,HDX,healthsites",0.84,7317139586,
Sick Bay,Clinic,6.6928951,-1.6088423,OSM,0.53,575704125,
Sick Bay,Clinic,4.8990928,-1.7494607,OSM,0.53,625678456,
Sina Zuwina Herbal Center,Clinic,5.5814972,-0.201922,"OSM,HDX,healthsites",0.83,6984618077,
Site Clinic,Clinic,5.9579531,-1.9327129,OSM,0.53,550147477,
Solace Hospital,Clinic,5.6784823,-0.0281321,"OSM,HDX,healthsites",0.81,4400481802,
Sonotech Medical Center,Clinic,5.5452872,-0.3447896,"OSM,HDX,healthsites",0.82,10253328347,
St Florence Clinic,Clinic,5.6882259,-0.0327441,"OSM,HDX,healthsites",0.81,4286172896,
St Francis Clinic,Clinic,6.7784318,0.4181632,"OSM,HDX,healthsites",0.81,8583240316,
St Moses Clinic,Clinic,5.6886522,-0.2858896,"OSM,HDX,healthsites",0.81,6352738040,
St. Edward's Clinic,Clinic,6.6897916,-1.6101034,"OSM,HDX,healthsites",0.82,5746781474,
"St. George Polyclinic, Liate",Clinic,6.9854656,0.4895817,"OSM,HDX,healthsites",0.81,8952061280,
St. Joseph's Hospital,Clinic,10.533558,-2.6997333,"OSM,HDX,healthsites",0.81,5077394121,
St. Lucy Eye Clinic,Clinic,5.6345944,-0.0637832,"OSM,HDX,healthsites",0.82,9825285017,
St. Mary’s Eye Clinic,Clinic,7.586238,-2.7854284,"OSM,HDX,healthsites",0.92,5732276423,St. Mary’s Hospital
St.florence maternal clinic,Clinic,5.6060038,-1.5500687,"OSM,HDX,healthsites",0.81,10601348314,
Staff Clinic,Clinic,6.6753287,-1.5659712,"OSM,HDX,healthsites",0.92,11191505027,University Hospital
Students Clinic,Clinic,5.1169225,-1.2912532,"OSM,HDX,healthsites",0.93,7317215185,University Health Service
THOMAS AND THOMAS,Clinic,7.3023932,-2.2951265,OSM,0.53,1169395213,
TMA Maternity and Children's Clinic,Clinic,5.6477156,-0.0026608,"OSM,HDX,healthsites",0.82,6292744802,
Takoradi High Street Clinic,Clinic,4.8834422,-1.7515749,OSM,0.53,448577659,
Tanina CHPS,Clinic,9.9020216,-2.4596849,"OSM,HDX,healthsites",0.92,12607107054,Ghana Health Service
Tanyigbe CHPS Compound,Clinic,6.695584,0.5214396,"OSM,HDX,healthsites",0.92,8564403659,Ghana Health Service
Tebrebe Clinic,Clinic,5.2727196,-2.0358216,"OSM,HDX,healthsites",0.81,3842054527,
The Oak Street Clinic,Clinic,5.5906987,-0.0992568,"OSM,HDX,healthsites",0.82,6977988712,
The Oak Street Clinic & Laboratory,Clinic,5.5908627,-0.0992313,"OSM,HDX,healthsites",0.81,6930474723,
Tiadene chips compound,Clinic,7.6708923,-2.4085644,"OSM,HDX,healthsites",0.81,7251099585,
Tiawiah CHPS Compound,Clinic,6.4138806,-0.8676785,"OSM,HDX,healthsites",0.91,10274401265,Government
Tobal Clinic,Clinic,9.4488207,0.4769018,OSM,0.63,452868834,public
Tong Community-based Health Planning Services (CHPS),Clinic,9.9415062,-0.4789688,OSM,0.53,441221586,
Tong Community-based Health Planning Services (CHPS),Clinic,9.9415241,-0.4790423,OSM,0.53,1411680861,
Top Herbal Clinic,Clinic,5.6828351,-0.1935029,"OSM,HDX,healthsites",0.81,7767669321,
Topview Diagnostic Center,Clinic,6.0061958,0.6158548,"OSM,HDX,healthsites",0.81,3807057244,
Torgorne Health Centre,Clinic,6.1170569,0.13749,"OSM,HDX,healthsites",0.81,11265230176,
Trust Clinic Dome,Clinic,5.646857,-0.244899,OSM,0.53,13588365902,
Twifo Praso Polyclinic,Clinic,5.6107566,-1.5489556,"OSM,HDX,healthsites",0.92,10241851457,Ghana Health Service
Twin City Clinic,Clinic,4.8882312,-1.7536723,OSM,0.53,655985218,
UMaT Clinic,Clinic,5.2991043,-2.0005696,"OSM,HDX,healthsites",0.81,3372168837,
Unity Medical Center,Clinic,5.6777476,-0.1755571,"OSM,HDX,healthsites",0.81,10608398377,
University Clinic,Clinic,5.3693302,-0.629966,"OSM,HDX,healthsites",0.93,7314160685,University of Education
University Health Clinic,Clinic,9.3907167,-0.8171514,"OSM,HDX,healthsites",0.82,12081179253,
Unnamed Clinic,Clinic,5.138849,-1.6632347,"OSM,HDX,healthsites",0.61,3780928018,
Unnamed Clinic,Clinic,7.3134112,-1.5788915,"OSM,HDX,healthsites",0.61,4224179935,
Unnamed Clinic,Clinic,5.3065028,-1.9913305,"OSM,HDX,healthsites",0.61,5364799592,
Unnamed Clinic,Clinic,5.5690457,-0.1475528,"OSM,HDX,healthsites",0.61,6470857985,
Unnamed Clinic,Clinic,7.39112,-1.9331348,"OSM,HDX,healthsites",0.61,6535918726,
Unnamed Clinic,Clinic,9.2067678,0.020876,"OSM,HDX,healthsites",0.61,6548982331,
Unnamed Clinic,Clinic,9.8084411,-0.1146342,"OSM,HDX,healthsites",0.61,6548990400,
Unnamed Clinic,Clinic,9.4218691,-0.8687112,"OSM,HDX,healthsites",0.61,6628636244,
Unnamed Clinic,Clinic,5.5541261,-0.2085015,"OSM,HDX,healthsites",0.61,6989588759,
Unnamed Clinic,Clinic,6.5297009,-2.4162856,"OSM,HDX,healthsites",0.61,7208247185,
Unnamed Clinic,Clinic,5.6720409,-0.2043342,"OSM,HDX,healthsites",0.61,7634510373,
Unnamed Clinic,Clinic,5.6207118,-0.2255232,"OSM,HDX,healthsites",0.61,7695271196,
Unnamed Clinic,Clinic,6.5527816,0.6581066,"OSM,HDX,healthsites",0.61,8201474520,
Unnamed Clinic,Clinic,5.6153356,-2.7332271,"OSM,HDX,healthsites",0.61,8246333074,
Unnamed Clinic,Clinic,5.8341252,-2.665354,"OSM,HDX,healthsites",0.61,8370087740,
Unnamed Clinic,Clinic,7.069111,-2.3239594,"OSM,HDX,healthsites",0.61,9696571922,
Unnamed Clinic,Clinic,5.8275088,-2.8205674,"OSM,HDX,healthsites",0.61,10127308867,
Unnamed Clinic,Clinic,5.7353389,-0.2032038,"OSM,HDX,healthsites",0.62,10536249381,
Unnamed Clinic,Clinic,5.5467418,-1.5469131,"OSM,HDX,healthsites",0.61,10584107017,
Unnamed Clinic,Clinic,5.6933633,-2.653375,"OSM,HDX,healthsites",0.61,10913198187,
Unnamed Clinic,Clinic,7.9719256,-2.6189741,OSM,0.33,441138294,
Unnamed Clinic,Clinic,6.6843334,-1.5793195,OSM,0.33,570463174,
Unnamed Clinic,Clinic,6.6845663,-1.5793378,OSM,0.33,571401152,
Unnamed Clinic,Clinic,6.0695138,-0.2628492,OSM,0.33,713476684,
Unnamed Clinic,Clinic,9.3196186,-0.901603,OSM,0.33,737904671,
Unnamed Clinic,Clinic,11.0469569,-0.2668807,OSM,0.33,888287292,
Unnamed Clinic,Clinic,10.044842,-2.486041,OSM,0.33,935583091,
Unnamed Clinic,Clinic,5.3459924,-0.6159612,OSM,0.33,1144239937,
Unnamed Clinic,Clinic,6.740329,0.3913848,OSM,0.33,1213922774,
Unnamed Clinic,Clinic,6.6413723,0.2977219,OSM,0.33,1305248799,
Unnamed Clinic,Clinic,5.7058599,-2.3262319,OSM,0.33,1360188803,
Unnamed Clinic,Clinic,9.9019834,-2.4597359,OSM,0.33,1361718034,
Unnamed Clinic,Clinic,6.0974142,-0.0182517,OSM,0.33,1370322361,
Urban Medical Research Center,Clinic,5.6812542,-0.195842,"OSM,HDX,healthsites",0.81,5728895262,
Uwasa CHPS,Clinic,10.480188,-1.2284805,"OSM,HDX,healthsites",0.82,1919300483,
Vakpo Health Center,Clinic,6.856681,0.2821167,OSM,0.53,776757651,
Valley View Clinic,Clinic,5.6151555,-0.1982836,"OSM,HDX,healthsites",0.81,10891502542,
Van J Eye Care,Clinic,5.6126394,-0.1982344,"OSM,HDX,healthsites",0.94,10891515059,Rev Dr Jacob Vanderpuye
Vane Health Centre,Clinic,6.8251661,0.4194629,"OSM,HDX,healthsites",0.81,8583156172,
Victory Martenity/Clinic,Clinic,6.6880015,-1.5758561,"OSM,HDX,healthsites",0.81,11398273965,
Village of Hope Clinic,Clinic,5.4310649,-0.4764993,"OSM,HDX,healthsites",0.81,8005716873,
Vision Clinic,Clinic,5.5820843,-0.2012944,"OSM,HDX,healthsites",0.93,6960812174,private_np
WARA Clinic Takoradi,Clinic,4.8849412,-1.7608499,OSM,0.53,642644539,
Wassa Akropong Government Hospital,Clinic,5.7815423,-2.0838859,"OSM,HDX,healthsites",0.81,4502539492,
Wenchiki Clinic,Clinic,10.273154,0.207796,OSM,0.53,1426912078,
Wesley Methodist Clinic,Clinic,6.7310792,-1.6136463,OSM,0.53,715833812,
Wiesi CHPS,Clinic,10.3687564,-1.3360766,"OSM,HDX,healthsites",0.81,1919300503,
Yonkofa Health Center,Clinic,5.7764802,-2.661228,"OSM,HDX,healthsites",0.81,8118538710,
Zaclex Maternity Home,Clinic,5.5285761,-0.2638759,OSM,0.53,192082879,
Zak-med Clinic,Clinic,5.5832245,-0.2077552,"OSM,HDX,healthsites",0.93,7015538712,private_profit
Zonno Chps,Clinic,10.782864,-0.7817848,"OSM,HDX,healthsites",0.81,6916520654,
Zuarungu Health Centre,Clinic,10.7914907,-0.7938927,OSM,0.53,700487786,
kofiase health clinic,Clinic,7.1412636,-1.4834676,"OSM,HDX,healthsites",0.81,12594185927,
st joseph's clinic an maternity home,Clinic,6.6519796,-0.6662393,"OSM,HDX,healthsites",0.83,7315515986,
Acacia Medical Centre,Doctor,5.6336142,-0.1575854,"OSM,HDX,healthsites",0.81,4185262041,
Accra Physiotherapy & Sports Injury Clinic,Doctor,5.6133632,-0.2153329,"OSM,HDX,healthsites",0.81,3720696845,
Aesthetic Edge Dental Clinic,Doctor,6.709795,-1.5255941,"OSM,HDX,healthsites",0.81,11400059467,
Airport Womens Hospital,Doctor,5.6176593,-0.1788767,"OSM,HDX,healthsites",0.83,2826655019,
Akcess Dental,Doctor,5.6698243,-0.1826317,"OSM,HDX,healthsites",0.81,10603809047,
Annat Medical Diagnostics Centre,Doctor,5.8014438,-0.4914678,"OSM,HDX,healthsites",0.81,4891945821,
Beaver Clinic,Doctor,5.6057008,-0.1789155,"OSM,HDX,healthsites",0.83,1700719794,
Beaver Clinic Limited,Doctor,4.8838034,-1.766589,"OSM,HDX,healthsites",0.81,4455802855,
Bethel Dental Clinic,Doctor,5.6168026,-0.192542,"OSM,HDX,healthsites",0.81,1700719799,
Better Hearing Clinic Ltd.,Doctor,5.5940423,-0.2426638,"OSM,HDX,healthsites",0.81,3123797169,
CITA Geakrh,Doctor,5.6664108,-0.1962211,"OSM,HDX,healthsites",0.81,6715223673,
COY Paediatric,Doctor,5.6483736,-0.0282147,"OSM,HDX,healthsites",0.81,4400503922,
Christian Medical Centre & Laboratory,Doctor,5.6064835,-0.0778071,"OSM,HDX,healthsites",0.81,4830568666,
Citadel Clinic,Doctor,5.6041598,-0.218911,"OSM,HDX,healthsites",0.81,3731302543,
Claron Health International,Doctor,5.6122457,-0.1822982,"OSM,HDX,healthsites",0.81,4021383012,
Consulting Room,Doctor,10.0568044,-2.4974974,"OSM,HDX,healthsites",0.82,9913042558,
Covenant Dental Clinic,Doctor,4.895134,-1.7550499,"OSM,HDX,healthsites",0.81,4458050662,
Crystal Eye Clinic,Doctor,5.7061476,-0.1468088,"OSM,HDX,healthsites",0.81,2152138368,
Dental Unit,Doctor,6.5511186,0.301669,"OSM,HDX,healthsites",0.81,8573183854,
Dentoc Dental Clinic,Doctor,5.6590603,-0.1306055,"OSM,HDX,healthsites",0.81,12988641911,
Dr. K.K. Duncan,Doctor,5.5941177,-0.2320532,"OSM,HDX,healthsites",0.81,4305848889,
Dr. S.B. Hantes Dental Clinic,Doctor,5.5688551,-0.1690514,"OSM,HDX,healthsites",0.81,1775866820,
Ebus Dental Clinic,Doctor,5.6371517,-0.0766358,"OSM,HDX,healthsites",0.81,11021793792,
Elite Dental Centre,Doctor,5.6122195,-0.2154196,"OSM,HDX,healthsites",0.81,3720696848,
Eye Link Clinic,Doctor,5.6124096,-0.2220452,"OSM,HDX,healthsites",0.81,1385353948,
Faith Medical Services,Doctor,5.5999688,-0.2176187,OSM,0.53,403277948,
G2 Medical Laboratory Services,Doctor,5.5902486,-0.181608,"OSM,HDX,healthsites",0.82,5892839589,
Garu Health Centre,Doctor,10.8494616,-0.1778384,"OSM,HDX,healthsites",0.81,2278887839,
