Facility_Name,Latitude,Longitude,Facility_Type,Hub_ID,Dist_hub_km,Covered,Operateur
Abotanse CHPs Compound,7.0798809,-0.0957694,CHPS,29,71.68,True,Zipline
Adaklu Ablornu CHPs Compound,6.3488205,0.6367137,CHPS,29,54.65,True,Zipline
Adukrom CHPs Compound,7.0140064,-0.0952629,CHPS,29,65.0,True,Zipline
Agordeke CHPs Compound,7.0558061,0.1203525,CHPS,29,63.25,True,Zipline
Akome CHPs Compound,6.8200771,0.4678395,CHPS,29,49.97,True,Zipline
Alogboshie CHPS Compound,5.6266848,-0.2320251,CHPS,25,68.29,True,Zipline
Ampeyo CHPs Compound,7.7690975,0.5600684,CHPS,30,63.16,True,Zipline
Amuzudeue CHPs Compound,6.5037605,0.6293018,CHPS,29,51.6,True,Zipline
Anfoeta Zongo CHPs Compound,6.7403375,0.3913102,CHPS,29,37.72,True,Zipline
Asikasu CHPs Compound,7.0395861,-0.0821343,CHPS,29,66.97,True,Zipline
Atidze CHPs Compound,6.713719,0.5192051,CHPS,29,46.69,True,Zipline
Atobiata CHPs Compound,7.4075371,0.473577,CHPS,30,68.97,True,Zipline
Atomkongu CHPS Compound,10.8351122,-1.0003225,CHPS,27,58.38,True,Zipline
Attakorah CHPs Compound,7.046312,-0.0886518,CHPS,29,67.94,True,Zipline
Attakrom CHPs Compound,7.47321,0.4451324,CHPS,30,62.04,True,Zipline
Avee CHPs Compound,6.7689535,0.5408405,CHPS,29,52.14,True,Zipline
Awudome Avenui CHPs Compound,6.6006191,0.3141154,CHPS,29,20.88,True,Zipline
Bontibor CHPs Compound,8.0896256,0.4973144,CHPS,30,64.83,True,Zipline
Busec CHPs Compound,7.4243914,0.462443,CHPS,30,66.83,True,Zipline
Chuchukope CHPs Compound,6.7186375,-0.1538484,CHPS,29,43.31,True,Zipline
Dadiase CHPs Compound,8.2335103,0.5441421,CHPS,30,78.11,True,Zipline
Donkorkrom Central CHPs Compound,7.0473648,-0.0806923,CHPS,29,67.7,True,Zipline
Dortorpong Sikasu CHPs Compound,6.7377159,-0.3456442,CHPS,25,60.52,True,Zipline
Guaman CHPs Compound,7.4480408,0.4425852,CHPS,30,63.49,True,Zipline
Gyamlome CHPs Compound,7.5811885,0.4434741,CHPS,30,55.74,True,Zipline
Have CHPs Compound,6.527771,0.438216,CHPS,29,30.77,True,Zipline
Hodzoka CHPs Compound,6.6701113,0.5752478,CHPS,29,49.87,True,Zipline
Hovered CHPs Compound,6.5981169,0.4302969,CHPS,29,32.0,True,Zipline
Kabisayor CHPs Compound,7.4146162,0.4726591,CHPS,30,68.39,True,Zipline
Koranteng CHPs Compound,7.0584876,-0.1624817,CHPS,29,72.83,True,Zipline
Koranteng Krachi CHPs,7.0950537,-0.1914645,CHPS,29,77.95,True,Zipline
Kpazie Community Health Planning and Service (CHPS) Compound,10.4123906,-2.6956042,CHPS,19,23.01,True,MASA
Kpenoe CHPs Compound,6.6314431,0.5109812,CHPS,29,41.65,True,Zipline
Kpoeta (Kpɔ̃ta) CHPs Compound,6.9094205,0.5426818,CHPS,2,19.54,True,MASA
Kwaekesse CHPs Compound,7.0574664,-0.1161307,CHPS,29,70.35,True,Zipline
Kwame Dwamena CHPs Compound,6.7409956,-0.3117113,CHPS,29,59.43,True,Zipline
Kwesi Kumah CHPs Compound,6.9705129,-0.1632476,CHPS,29,64.55,True,Zipline
Lokoe CHPs Compound,6.5994827,0.4441626,CHPS,29,33.47,True,Zipline
Luvudo CHPs Compound,6.8762788,0.5249901,CHPS,2,23.45,True,MASA
Mafikope CHPs Compound,7.1693366,0.0336491,CHPS,30,70.1,True,Zipline
Mmradan CHPs Compound,7.0208187,-0.2189973,CHPS,29,72.65,True,Zipline
Okanease CHPs,7.742699,0.3662283,CHPS,30,42.18,True,Zipline
Okanta CHPs Compound,7.54357,0.4871833,CHPS,30,61.91,True,Zipline
Tapa Amanya CHPs Compound,7.4517949,0.3407377,CHPS,30,54.76,True,Zipline
Tease Island CHPs Compound,6.7618993,-0.2323986,CHPS,29,53.17,True,Zipline
Teteman CHPs Compound,7.3036365,0.5081259,CHPS,2,25.03,True,MASA
Tokokoe CHPs Compound,6.718498,0.5555533,CHPS,29,50.39,True,Zipline
kwasi Addae CHPs Compound,7.0120056,-0.231568,CHPS,29,72.68,True,Zipline
21st Clinic,5.3030901,-1.9927007,Clinic,6,9.03,True,MASA
Aboadze Clinic,4.9733344,-1.6500323,Clinic,3,8.29,True,MASA
Abodom CHPS Compound,6.1642186,-0.8186405,Clinic,25,41.39,True,Zipline
Aboso Clinic,5.3658203,-1.9409662,Clinic,6,0.0,True,MASA
Abotoase Health Centre,7.4064593,0.3032677,Clinic,30,55.75,True,Zipline
Abubruwa CHPS Compound,7.9330107,0.5377045,Clinic,30,62.43,True,Zipline
Abura Clinic,5.1311773,-1.2727752,Clinic,1,25.33,True,MASA
Accra New Town CHPS Compound,5.5830514,-0.2059619,Clinic,25,73.85,True,Zipline
Acheampong Specialist Clinic,5.5616954,-0.1725763,Clinic,25,77.44,True,Zipline
Achievers Medical Centre/Pharmacy,6.6252406,-1.2075522,Clinic,26,51.62,True,Zipline
Achimfo Chips,5.7842722,-2.7227839,Clinic,28,51.48,True,Zipline
Acolatse Clinic,6.7051444,-1.6471662,Clinic,26,48.41,True,Zipline
Adaa CHPS Compound,7.2445264,-1.8550088,Clinic,26,55.94,True,Zipline
Adabraka clinic,5.5662728,-0.2095995,Clinic,25,75.45,True,Zipline
Adaklu Ahunda Health Centre,6.2884718,0.5447816,Clinic,29,47.74,True,Zipline
Adawukwao CHIPS Compound,5.6721049,-0.5151614,Clinic,25,59.49,True,Zipline
Addis Medical Laboratory,7.3330164,-2.3215114,Clinic,8,21.36,True,MASA
Adeiso Polyclinic,5.7995879,-0.4906689,Clinic,25,45.09,True,Zipline
Adenta Clinic,5.7060649,-0.1681089,Clinic,25,63.21,True,Zipline
Adowa Boatemaa Memorial Clinic,5.5330576,-0.2373638,Clinic,25,77.96,True,Zipline
Afenyo Memorial Hospital,5.6921057,-0.0342412,Clinic,25,72.8,True,Zipline
Agbogba Community Clinic,5.6949529,-0.2012443,Clinic,25,62.62,True,Zipline
Ahamasu Health Centre,7.7255265,0.5502959,Clinic,30,62.53,True,Zipline
Ahmadiyya,6.8940491,-2.5651706,Clinic,28,79.68,True,Zipline
Airport Clinic Limited,5.608267,-0.1709184,Clinic,25,72.77,True,Zipline
Airport Clinic Limited,5.6074867,-0.1712902,Clinic,25,72.84,True,Zipline
Akai House Clinic,5.5772342,-0.171563,Clinic,25,75.89,True,Zipline
Albany Specialist Clinic,5.6701424,-0.1838431,Clinic,25,65.94,True,Zipline
All Care Medical Center,5.7080264,-0.0149194,Clinic,25,72.81,True,Zipline
All Faith Clinic,5.5429511,-0.3350059,Clinic,25,74.38,True,Zipline
Amamorley Health Centre,5.6634783,-0.2968717,Clinic,25,62.19,True,Zipline
Ameco Clinic,6.8438867,0.4380732,Clinic,2,29.91,True,MASA
Amen Scientific Herbal Clinic,5.8038321,-2.8246973,Clinic,28,56.42,True,Zipline
Amerilife Spine Clinic,6.693929,-1.6458691,Clinic,26,49.33,True,Zipline
Anglican Medical Center,5.6972601,-0.2811363,Clinic,25,59.09,True,Zipline
Ankaako CHPS Compound,5.3891941,-1.4548716,Clinic,10,14.23,True,MASA
Anloga Avete Clinic,5.7916311,0.8825777,Clinic,-1,-1.0,False,Aucun
Anomangye Specialist Hospital,6.7240929,-1.6399322,Clinic,26,46.25,True,Zipline
Ansaful CHPS Compound,5.3875577,-0.648335,Clinic,4,0.0,True,MASA
Anyinasuso Health Centre,6.9590279,-2.100323,Clinic,26,79.6,True,Zipline
Anyirawase CHPs Compound,6.5757507,0.3122873,Clinic,29,19.18,True,Zipline
Apenamadi chips compound,6.9264342,-2.4563998,Clinic,8,26.53,True,MASA
Asanyansu Clinic,7.0386905,-0.5199449,Clinic,-1,-1.0,False,Aucun
Asarekrom CHPS,6.5762288,-2.6390223,Clinic,28,47.04,True,Zipline
Asato-Wawaso CHPS Compound,7.6545297,0.4441794,Clinic,30,52.79,True,Zipline
Ashaiman Poly Clinic,5.6865054,-0.0397182,Clinic,25,72.91,True,Zipline
Asiedu Memorial Clinic,6.0930368,-0.25317,Clinic,25,24.58,True,Zipline
Asubingya chip compounds,7.7429908,-2.0629199,Clinic,-1,-1.0,False,Aucun
Asuboi chips compound,7.2994445,-2.0487166,Clinic,5,24.61,True,MASA
Asukawkaw Health Centre,7.6882864,0.3663789,Clinic,30,43.49,True,Zipline
At Jude Clinic,10.8941505,-1.0885918,Clinic,27,68.35,True,Zipline
Atekyem Medical Center,6.0785084,-0.2690214,Clinic,25,23.97,True,Zipline
Atonkwa CHPS Compound,5.1148728,-1.3256942,Clinic,-1,-1.0,False,Aucun
Atronie Health Center,7.1593665,-2.404393,Clinic,8,0.0,True,MASA
Atta Mills Clinic,5.1423082,-1.244005,Clinic,1,21.91,True,MASA
Awate Health Centre,6.8685583,0.2368739,Clinic,29,43.05,True,Zipline
Ayeduase Health Centre,6.6757824,-1.5610142,Clinic,26,46.36,True,Zipline
B.A. Fuseini Memorial Clinic,9.3839717,-0.8145347,Clinic,0,0.0,True,MASA
BAMVIM CLINIC,9.363791,-0.8348829,Clinic,0,3.17,True,MASA
BJ Medical Centre,5.6306277,-0.2609306,Clinic,25,66.83,True,Zipline
Bagurugu Clinic,9.8885631,-0.7234993,Clinic,27,51.72,True,Zipline
Be im Chips Compound,8.0019431,-1.4694021,Clinic,21,29.17,True,MASA
Beijing Clinic,5.5583734,-0.1801221,Clinic,25,77.46,True,Zipline
Bezzaleel Diagnostic Clinic,6.0926275,-0.2600396,Clinic,25,23.95,True,Zipline
Biriwa Polyclinic,5.1620283,-1.161675,Clinic,1,12.6,True,MASA
Bliss Eye Care,10.0535844,-2.5010303,Clinic,7,4.16,True,MASA
Bloom physiotherapy clinic,5.5712999,-0.2365437,Clinic,25,73.94,True,Zipline
Bodaa chips compound,7.7813696,-2.8200144,Clinic,16,22.03,True,MASA
Bodada Health Centre,7.3578678,0.4895361,Clinic,30,73.88,True,Zipline
Bogoso Clinic,5.5695349,-2.0195425,Clinic,6,24.26,True,MASA
Bomso Clinic,6.6846225,-1.5789128,Clinic,26,46.34,True,Zipline
Bonakye CHPs Compound,8.4005857,0.4033496,Clinic,13,14.46,True,MASA
Bonna O- A Memorial Clinic,6.0944242,-0.2557173,Clinic,25,24.26,True,Zipline
Boys Dormitory,5.9689484,-0.9933071,Clinic,25,65.84,True,Zipline
Brahabebome Clinic,5.3100143,-1.9992819,Clinic,6,8.95,True,MASA
Bramkurom CHPS Compound,6.515554,-0.8907326,Clinic,25,60.2,True,Zipline
Breast Clinic,6.6957176,-1.6291948,Clinic,26,48.12,True,Zipline
Bright ALK Herbal Clinic,5.5793247,-0.1444822,Clinic,25,76.93,True,Zipline
Bruben Health Centre,6.8528062,-0.0194326,Clinic,29,45.22,True,Zipline
Buipe Health Center,8.7837394,-1.4691558,Clinic,24,15.31,True,MASA
Buoku polyclinic,7.4832239,-2.1730852,Clinic,5,0.0,True,MASA
Busa Health Centre,10.0205722,-2.3909158,Clinic,7,16.59,True,MASA
Bussie Health Centre,10.490573,-2.5007604,Clinic,19,0.0,True,MASA
Busunu Health Centre,9.1649194,-1.5095539,Clinic,-1,-1.0,False,Aucun
Buterisa CHIPS Compound,10.4813523,-1.2795267,Clinic,27,54.16,True,Zipline
Buya Health Centre,8.3752549,-0.0509579,Clinic,30,64.32,True,Zipline
CCTU Clinic,5.1536489,-1.2783217,Clinic,1,25.23,True,MASA
CDC Hospital (Cosmas- Damien Clinic),6.0882694,-0.260182,Clinic,25,24.18,True,Zipline
CHPS,10.0688655,-0.8971085,Clinic,27,32.58,True,Zipline
CHPS Compound,6.4507913,-2.9733155,Clinic,28,61.74,True,Zipline
CHPS Compound,6.0105292,-0.0515671,Clinic,25,48.58,True,Zipline
CHPS Gonum,10.920852,-1.0050586,Clinic,27,67.5,True,Zipline
Caiquo Hospital,5.6529005,-0.0224658,Clinic,25,77.03,True,Zipline
Cathedral Clinic and Lab Limited,5.5395208,-0.2077661,Clinic,25,78.32,True,Zipline
Celestial Medicare Clinic,5.6011106,-0.1205109,Clinic,25,75.98,True,Zipline
Central Kasoa Clinic - Annex,5.4846975,-0.4201227,Clinic,4,27.47,True,MASA
Champion Divine,5.6427452,-0.2494993,Clinic,25,65.96,True,Zipline
Chansa CHPS,10.5726862,-1.192668,Clinic,27,49.4,True,Zipline
Chiraa Health Center,7.4034605,-2.1827318,Clinic,5,8.93,True,MASA
Chirano health center,6.272812,-2.3192901,Clinic,28,20.87,True,Zipline
Chiropractic & Wellness Centres,5.613932,-0.2098381,Clinic,25,70.49,True,Zipline
Christian Medical Service Clinic,5.5832145,-0.1050135,Clinic,25,78.54,True,Zipline
Christleads Medical Center,5.6803825,-0.1762184,Clinic,25,65.31,True,Zipline
Classic Diagnostic & Medical Clinic,5.7045526,-0.2017476,Clinic,25,61.64,True,Zipline
Clinic,5.6835098,-1.4960854,Clinic,10,21.81,True,MASA
Clinic,5.4908372,-1.5329901,Clinic,10,0.0,True,MASA
Clinic,10.3842998,-2.3283965,Clinic,19,22.25,True,MASA
Clinic,5.3385656,-0.624054,Clinic,4,6.07,True,MASA
Clinic,8.4881281,-0.1807559,Clinic,30,78.93,True,Zipline
Club Road Clinic,5.5444776,-0.2063852,Clinic,25,77.85,True,Zipline
Cocoa Clinic,6.6839711,-1.6164051,Clinic,26,48.45,True,Zipline
Codia Clinic,5.7545405,0.0469545,Clinic,25,73.88,True,Zipline
Community Health Centre,5.6586054,-2.3353753,Clinic,28,60.49,True,Zipline
Cosmopolitan Health,5.6445739,-0.1554561,Clinic,25,69.9,True,Zipline
Cross Care Clinic,6.7913022,-2.5173483,Clinic,28,67.85,True,Zipline
DIS Clinic,5.1307488,-1.2756277,Clinic,1,25.64,True,MASA
DOORMOSH,5.9615088,-1.8845838,Clinic,28,70.72,True,Zipline
Daboase Clinic,5.1338409,-1.6561212,Clinic,3,23.05,True,MASA
Danfa Clinic,5.7894523,-0.1595359,Clinic,25,55.83,True,Zipline
Dansoman polyclinic,5.5610799,-0.2600791,Clinic,25,74.26,True,Zipline
Dantano chips compound,6.7228836,-2.4348178,Clinic,28,60.39,True,Zipline
Daprof Clinic,5.5796794,-0.1969327,Clinic,25,74.56,True,Zipline
Dar-bem Clinic,5.683381,-0.0362583,Clinic,25,73.42,True,Zipline
Darpong Clinic,5.6281043,-0.0887588,Clinic,25,75.13,True,Zipline
Dawiri CHPS Compound,7.8268181,-2.682561,Clinic,16,29.05,True,MASA
Dawurampong Health center,5.6847182,-2.0255273,Clinic,28,75.06,True,Zipline
Denyase CHPS Compound,5.8540204,-1.801722,Clinic,-1,-1.0,False,Aucun
Diagnostic Centre,5.6317096,-0.1742594,Clinic,25,70.26,True,Zipline
Diamed Diagnostical and Treatment Center,5.6390968,-0.1774079,Clinic,25,69.36,True,Zipline
Divine Clinic,10.3115232,-0.0932731,Clinic,27,77.79,True,Zipline
Doctors on Duty Clinic,5.559874,-0.1586122,Clinic,25,78.24,True,Zipline
Dohamm Clinic Limited,4.9304764,-1.7802097,Clinic,3,7.35,True,MASA
Dons Medical Services,5.5824186,-0.1983361,Clinic,25,74.22,True,Zipline
Dr Asomani Clinic,6.0822777,-0.2607538,Clinic,25,24.49,True,Zipline
Dr. Forkuo Herbal Clinic,5.2858419,-1.9962102,Clinic,6,10.79,True,MASA
Dr. Mensah,6.69986,-1.6191897,Clinic,26,47.12,True,Zipline
Dr. Mensah Herbal Clinic & Shop,5.6805873,-0.1731334,Clinic,25,65.44,True,Zipline
Dua Clinic,5.5720758,-0.2025512,Clinic,25,75.12,True,Zipline
Dumso Bethel CHPS,7.8937996,-1.6576387,Clinic,12,16.59,True,MASA
Duusi CHPS Compound,10.7792563,-0.6931646,Clinic,27,49.55,True,Zipline
EFAN VICTORY CLINIC,5.5985371,-0.1988832,Clinic,25,72.54,True,Zipline
Eastwing Clinic,5.7563962,-0.006262,Clinic,25,69.5,True,Zipline
Edith's Maternity Home,5.7554668,-0.328976,Clinic,25,51.39,True,Zipline
Edward Attah Asare,5.6136103,-0.240192,Clinic,25,69.35,True,Zipline
Efan Victory Clinic,5.6243857,-0.0909543,Clinic,25,75.36,True,Zipline
Ekebaku Health Centre,4.9832476,-2.5690692,Clinic,17,24.27,True,MASA
Elubo Health Center,5.2868169,-2.7713319,Clinic,11,24.93,True,MASA
Emergency Unit,5.3411207,-0.7516456,Clinic,4,12.55,True,MASA
Emmanuel Eye Clinic,5.6304406,-0.1744333,Clinic,25,70.37,True,Zipline
Enape Clinic,7.6329432,-1.91397,Clinic,12,25.86,True,MASA
Essaso CHPS compound,5.7645167,-0.6977078,Clinic,25,56.1,True,Zipline
Essiama Community Health Centre,4.9357441,-2.3552129,Clinic,17,0.0,True,MASA
Ewim Health Clinic,5.115015,-1.244858,Clinic,1,23.14,True,MASA
Expert's Hand Clinic,5.677701,-0.1795796,Clinic,25,65.4,True,Zipline
Eye Clinic,10.0576027,-2.4978621,Clinic,7,4.55,True,MASA
Faith Maternity Clinic,7.5977703,0.5076105,Clinic,30,61.49,True,Zipline
Fakwasi,7.7763431,-1.3342887,Clinic,21,0.0,True,MASA
Florence Maternity Home,7.3331404,-2.3221767,Clinic,8,21.35,True,MASA
Foresight Medical Center,6.6169434,0.4635366,Clinic,29,36.19,True,Zipline
Forever Homeopathic Clinic,5.8157087,-2.8256604,Clinic,28,55.52,True,Zipline
Frontier Clinic,5.2894878,-2.7748077,Clinic,11,25.23,True,MASA
Fuo Community Hospital,9.4227462,-0.8074925,Clinic,0,4.38,True,MASA
G.P.H.A Clinic Tema,5.6326817,-0.0065233,Clinic,25,79.89,True,Zipline
GBC Clinic,5.5755888,-0.1941216,Clinic,25,75.1,True,Zipline
GHS,5.3833164,-0.9250126,Clinic,1,24.62,True,MASA
GHS (Chips Zone),5.3301088,-0.8334708,Clinic,4,21.47,True,MASA
GMAD Clinic,5.4808556,-0.5654202,Clinic,4,13.85,True,MASA
Ga Health Center,9.79787,-2.4957016,Clinic,7,28.64,True,MASA
Gbalahi Health Centre,9.439149,-0.7763003,Clinic,0,7.43,True,MASA
Gbedembilisi CHPS,10.327591,-1.2466083,Clinic,27,48.52,True,Zipline
Gemar Hospital,4.8904665,-1.9548466,Clinic,3,27.13,True,MASA
Geomond Eye Centre,5.6175006,-0.0787279,Clinic,25,76.72,True,Zipline
George & Angelina,6.7433264,-1.458069,Clinic,26,35.52,True,Zipline
Ghanuba Specialist Clinic,5.5827927,-0.2068205,Clinic,25,73.84,True,Zipline
Givers Scientic Herbal Clinic,5.6078705,-0.1275719,Clinic,25,74.94,True,Zipline
Global Star HealthCenter,5.6753628,-0.1818852,Clinic,25,65.52,True,Zipline
God Cares Community Hospital,9.4039648,-0.9115151,Clinic,0,10.87,True,MASA
Golden Jubilee Clinic,5.6621735,-0.1728161,Clinic,25,67.28,True,Zipline
Greenfield,5.6188111,-0.0909657,Clinic,25,75.89,True,Zipline
Gyangyazie Community clinic,5.3962889,-0.576581,Clinic,4,8.0,True,MASA
Gyau CHPS Compound,7.8572394,-2.3531534,Clinic,-1,-1.0,False,Aucun
HAPPY FAMILY CLINIC,7.5590959,-1.7180471,Clinic,26,67.03,True,Zipline
HOPE Health Center,6.5837947,0.457606,Clinic,29,34.28,True,Zipline
Habana Medical Service,9.4586403,-0.8422097,Clinic,0,8.84,True,MASA
Hangaline- Chps Facility,9.0765569,-1.8169189,Clinic,14,0.0,True,MASA
Hass West Africa Hearing Clinic,5.5714423,-0.2360584,Clinic,25,73.94,True,Zipline
Have Community Clinic,6.7575549,0.3607693,Clinic,29,37.08,True,Zipline
Health Center Annex for CWC,6.3218423,-0.5929536,Clinic,25,20.94,True,Zipline
Health Plus Clinic,5.2852074,-2.0004705,Clinic,6,11.12,True,MASA
Healthlane Clinic,7.3431512,-2.3274742,Clinic,8,22.13,True,MASA
Healthnet Clinic,5.5542568,-0.1718348,Clinic,25,78.23,True,Zipline
Hoggar Clinic Limited,6.1296038,0.7957311,Clinic,9,23.23,True,MASA
Holy Rosary Health Centre,7.0526459,0.0323756,Clinic,29,64.35,True,Zipline
Homeland Clinic,10.0519176,-2.5390234,Clinic,7,0.0,True,MASA
Hon Kofi Adjei Ntim Clinic,7.53785,0.4638134,Clinic,30,59.94,True,Zipline
Honuta CHPs Compound,6.846869,0.5186765,Clinic,2,26.79,True,MASA
Huni- Valley Clinic,5.4720102,-1.9132848,Clinic,6,12.2,True,MASA
Inter-Star Eye Clinic,5.6464588,-0.1550017,Clinic,25,69.73,True,Zipline
Isaac Opuni License Chemical,5.751076,-0.1842713,Clinic,25,57.97,True,Zipline
JAG'S Clinic & Laboratory Services LTD,9.0670837,-1.8083469,Clinic,14,1.41,True,MASA
JUABO,6.0933179,-2.2142397,Clinic,28,31.46,True,Zipline
James Town Usher Clinic,5.5403333,-0.2129899,Clinic,25,78.04,True,Zipline
Janga CHPS Center,10.0282819,-0.9752669,Clinic,27,40.12,True,Zipline
Janga Polyclinic,10.025006,-0.972556,Clinic,27,40.3,True,Zipline
Jones Aid,5.6631695,-2.3295463,Clinic,28,60.18,True,Zipline
Jumbo no 2 CHPs Compound,8.507275,0.4364925,Clinic,13,13.53,True,MASA
Justab Clinic,5.5331968,-0.4290605,Clinic,4,29.18,True,MASA
KMA Clinic,6.6850947,-1.6229761,Clinic,26,48.73,True,Zipline
KNUST Students' Clinic,6.6802285,-1.5733119,Clinic,26,46.5,True,Zipline
Kakumdo CHPS Compound,5.1426532,-1.2869616,Clinic,1,26.46,True,MASA
Kama CHPS Compound,6.2933476,-2.7147583,Clinic,28,28.3,True,Zipline
Kamgbunli Clinic,4.9771869,-2.415183,Clinic,17,8.09,True,MASA
Kandiga Atiyorum Health Facility,10.8608087,-0.9791991,Clinic,27,60.27,True,Zipline
Katanga CHPs Compound,7.6585713,0.3332999,Clinic,30,41.14,True,Zipline
Kedjebi Health Centre,7.5341706,0.4742815,Clinic,30,61.15,True,Zipline
Keri CHPS Compound,8.386458,0.5276783,Clinic,13,26.47,True,MASA
Keri CHPS Compound,8.3863316,0.5275486,Clinic,13,26.47,True,MASA
Klimovic Clinic,5.3660913,-0.6373014,Clinic,4,2.68,True,MASA
Klimovic Clinic,5.3660993,-0.6373076,Clinic,4,2.68,True,MASA
Kofiase health clinic,7.1412015,-1.4835945,Clinic,26,14.49,True,Zipline
Koforidua Clinic,6.0884965,-0.2686479,Clinic,25,23.38,True,Zipline
Koforidua Poly Clinic,6.0949489,-0.2579052,Clinic,25,24.02,True,Zipline
Komenda Health Center,5.0530526,-1.4929279,Clinic,3,27.8,True,MASA
Kotoku Clinic,5.7363698,-0.3594848,Clinic,25,52.73,True,Zipline
Kpasinkpe Health Centre,10.4471711,-1.0469888,Clinic,27,28.87,True,Zipline
Kpassa Health Centre,8.4959459,0.3139676,Clinic,13,0.0,True,MASA
Kpatia,10.7619689,-0.749803,Clinic,27,46.51,True,Zipline
Kpeve New Town Health Center,6.6781445,0.3142734,Clinic,29,26.94,True,Zipline
Kpongka Health Centre,7.7500442,0.4515143,Clinic,30,51.4,True,Zipline
Kpongu Health Center,9.9928674,-2.5166887,Clinic,7,7.01,True,MASA
Kumfia Healthcare,7.779132,-1.2251245,Clinic,21,12.03,True,MASA
Kumfia Healthcare,7.7794723,-1.2247689,Clinic,21,12.07,True,MASA
Kunsu chip compound,8.1468817,-1.512622,Clinic,-1,-1.0,False,Aucun
Kwabeng Health Center and Maternity,6.3213666,-0.5931871,Clinic,25,20.93,True,Zipline
Kwamikrom Health Centre,7.2963697,0.3308271,Clinic,30,67.41,True,Zipline
Kwapraw CHP,5.1235877,-1.2978729,Clinic,1,28.23,True,MASA
La Medicare Ltd,5.5577702,-0.1555304,Clinic,25,78.59,True,Zipline
Larabanga Health Clinic,9.2138807,-1.8568477,Clinic,14,15.89,True,MASA
Layfa Clinic,5.5815693,-0.1973069,Clinic,25,74.35,True,Zipline
Life Health Care,5.6385411,-0.2415966,Clinic,25,66.69,True,Zipline
Lifebridge Physio Clinic,5.5568986,-0.1784063,Clinic,25,77.68,True,Zipline
Lifeview Medical Laboratory and Ultra Scan centre,5.5916186,-0.2045513,Clinic,25,73.02,True,Zipline
Linfam Medical Centre,4.9384975,-2.3514722,Clinic,17,0.52,True,MASA
Loggu Clinic,9.9027218,-2.3530188,Clinic,7,26.27,True,MASA
Lucky Herbal Center,5.1346126,-1.27704,Clinic,1,25.66,True,MASA
MMA LUCIA'S CLINIC MATERNITY HOME (SISTER VIRGIN),9.0675932,-1.8080444,Clinic,14,1.39,True,MASA
MMA LUCIA'S CLINIC/ MATERNITY HOME ( SISTER VIRGIN),9.0674564,-1.8080524,Clinic,14,1.4,True,MASA
MMC Polyclinic,5.6120216,-0.1938669,Clinic,25,71.36,True,Zipline
Maakro Clinic,6.6988856,-1.7297992,Clinic,26,54.85,True,Zipline
Mac Hill Special Clinic,6.6732582,-1.6311486,Clinic,26,50.32,True,Zipline
Madina Polyclinic,5.6675801,-0.1652291,Clinic,25,67.13,True,Zipline
Magazine Clinic,6.6932749,-1.6357116,Clinic,26,48.75,True,Zipline
Maldey Medical Centre,5.6269273,-0.0183597,Clinic,25,79.61,True,Zipline
Manchala chip co,8.1697297,-1.8943225,Clinic,-1,-1.0,False,Aucun
Mansie Chips Compound,7.9883297,-1.9282994,Clinic,12,22.57,True,MASA
Mansion chips compound,7.1176474,-1.9861942,Clinic,26,66.65,True,Zipline
Marie Stopes,5.5771803,-0.2137475,Clinic,25,74.15,True,Zipline
Maryland Clinic,6.18275,-0.472341,Clinic,25,3.64,True,Zipline
Massakrom CHPS,6.9216504,-3.1660639,Clinic,23,0.0,True,MASA
Medcare Plus Clinic,5.7130107,-0.2057906,Clinic,25,60.6,True,Zipline
Medical & Dental Clini6,5.6264187,-0.1537796,Clinic,25,71.78,True,Zipline
Medical & Dental Council Ghana,5.5523517,-0.2112043,Clinic,25,76.84,True,Zipline
Medlab,5.6015884,-0.1928943,Clinic,25,72.47,True,Zipline
Medline,5.6453133,-0.2475544,Clinic,25,65.76,True,Zipline
Mikado Herbal Clinic,5.5483425,-0.4051596,Clinic,25,72.9,True,Zipline
Mini Clinic,5.6674754,-0.1856644,Clinic,25,66.12,True,Zipline
Mmaa Baasa CHPS Compound,5.6520981,-1.5721956,Clinic,10,18.45,True,MASA
Moore Health Centre,5.1364522,-1.1991666,Clinic,1,17.55,True,MASA
Moree Health Centre,5.1415989,-1.1937171,Clinic,1,16.76,True,MASA
Mw,7.2206418,-2.6417699,Clinic,8,27.06,True,MASA
Naboro Health Centre,10.9323625,-0.9784818,Clinic,27,67.84,True,Zipline
Nachanta CHPS Compound,10.0090085,-2.5555843,Clinic,7,5.1,True,MASA
Nakite CHPS,6.6257935,-2.7639025,Clinic,28,58.21,True,Zipline
Namaata Adam Clinic,5.6727113,-0.1461336,Clinic,25,67.63,True,Zipline
Namolgo Clinic,10.7373492,-0.7213148,Clinic,27,44.32,True,Zipline
Namoo Clinic,10.9686297,-0.8477577,Clinic,27,69.29,True,Zipline
Narkwa Polyclinic,5.2076954,-0.9392389,Clinic,1,12.96,True,MASA
Narkwa polyclnic,5.2075364,-0.9394521,Clinic,1,12.94,True,MASA
Nat Herbal Clinic,6.6342427,-0.7403711,Clinic,25,57.96,True,Zipline
Nature Health Care Center,5.3144182,-1.9905213,Clinic,6,7.92,True,MASA
New Cross Clinic and Medical,5.5823822,-0.1992897,Clinic,25,74.19,True,Zipline
New Crystal Hospital,5.6902728,-0.0343304,Clinic,25,72.95,True,Zipline
New Life Homeopathic Clinic,5.5552272,-0.2670428,Clinic,25,74.67,True,Zipline
